{'loss': 0.1933, 'grad_norm': 0.864691436290741, 'learning_rate': 4.668012828126856e-06, 'epoch': 2.72}
{'loss': 0.1886, 'grad_norm': 0.7270048260688782, 'learning_rate': 4.4700479075107895e-06, 'epoch': 2.73}
{'loss': 0.1897, 'grad_norm': 1.0555346012115479, 'learning_rate': 4.272082986894723e-06, 'epoch': 2.74}
{'loss': 0.1943, 'grad_norm': 0.8216840028762817, 'learning_rate': 4.074118066278656e-06, 'epoch': 2.76}
{'loss': 0.1972, 'grad_norm': 0.8703352808952332, 'learning_rate': 3.876153145662589e-06, 'epoch': 2.77}
{'loss': 0.1911, 'grad_norm': 0.9391627311706543, 'learning_rate': 3.678188225046522e-06, 'epoch': 2.78}
{'loss': 0.1883, 'grad_norm': 0.8423409461975098, 'learning_rate': 3.480223304430455e-06, 'epoch': 2.79}
{'loss': 0.1911, 'grad_norm': 0.9656620025634766, 'learning_rate': 3.2822583838143885e-06, 'epoch': 2.8}
{'loss': 0.1887, 'grad_norm': 0.8949651122093201, 'learning_rate': 3.0842934631983213e-06, 'epoch': 2.82}
{'loss': 0.198, 'grad_norm': 1.0517686605453491, 'learning_rate': 2.8863285425822545e-06, 'epoch': 2.83}
{'loss': 0.1923, 'grad_norm': 0.9145878553390503, 'learning_rate': 2.6883636219661876e-06, 'epoch': 2.84}
{'loss': 0.19, 'grad_norm': 0.634230375289917, 'learning_rate': 2.490398701350121e-06, 'epoch': 2.85}
{'loss': 0.1979, 'grad_norm': 0.7663121223449707, 'learning_rate': 2.292433780734054e-06, 'epoch': 2.86}
{'loss': 0.1925, 'grad_norm': 0.8398708701133728, 'learning_rate': 2.094468860117987e-06, 'epoch': 2.87}
{'loss': 0.1982, 'grad_norm': 0.9964850544929504, 'learning_rate': 1.8965039395019201e-06, 'epoch': 2.89}
{'loss': 0.2, 'grad_norm': 0.6135126352310181, 'learning_rate': 1.6985390188858537e-06, 'epoch': 2.9}
{'loss': 0.1954, 'grad_norm': 0.6611588001251221, 'learning_rate': 1.5005740982697867e-06, 'epoch': 2.91}
{'loss': 0.1904, 'grad_norm': 0.6794834136962891, 'learning_rate': 1.3026091776537199e-06, 'epoch': 2.92}
{'loss': 0.1974, 'grad_norm': 0.7889759540557861, 'learning_rate': 1.104644257037653e-06, 'epoch': 2.93}
{'loss': 0.1914, 'grad_norm': 0.5891678333282471, 'learning_rate': 9.066793364215861e-07, 'epoch': 2.95}
{'loss': 0.1983, 'grad_norm': 0.7911028861999512, 'learning_rate': 7.087144158055193e-07, 'epoch': 2.96}
{'loss': 0.193, 'grad_norm': 0.7740740180015564, 'learning_rate': 5.107494951894524e-07, 'epoch': 2.97}
{'loss': 0.2033, 'grad_norm': 0.8286722302436829, 'learning_rate': 3.127845745733856e-07, 'epoch': 2.98}
{'loss': 0.1898, 'grad_norm': 1.0179588794708252, 'learning_rate': 1.1481965395731876e-07, 'epoch': 2.99}
{'train_runtime': 2457.0728, 'train_samples_per_second': 82.231, 'train_steps_per_second': 10.279, 'train_loss': 0.26252395931047096, 'epoch': 3.0}
You are a sentiment classifier.

Sentence: I love this movie.
Sentiment: positive<|endoftext|>
